"relative_path","bytes","sha256"
"F0974\sched_callback_tid_context.txt","3387","20F8FACA083C76ACACC7DDECC001546F2E3D986F0A897F092C4A24FAF862663E"
"F0974\trace_node_instances.csv","4422","810186AE4373BFA51771E4F85CD5D8730D26A92D0E0BCA31F678F5925E67A1FE"
"F0975\cpu_stack_all_frame_tids.txt","1157","AF535AADD2893551AA7AA895E706932B619B7D2D7D238FAF6F90F1E622BBFB0F"
"F0975\cpu_stack_callback_tid.txt","136","6C1E74A3F6477C94494D414E2A1E74833E1808CACA1A05CEB79517CF58DB7610"
"F0975\cpu_stack_samples.csv","1761","76844007B61450E150F2056F45C380E1104B5156A357B7252BF0DB26A5CDC1FB"
"F0975\extract_window.json","277","F8E918C1AF2680377C2D641ACFA690E104CEBCFCCE72DB8EB7183749158882D5"
"F0975\frame.csv","4102","1AC0E3DF35C78F4DC2B6F5BC432733C52E623D911654A66B8057E1221DE21C83"
"F0975\sched_all_frame_tids_context.txt","23649","9D61C7592E301FBF847D8EB26B3DB179ADA9535F0BEEE6705024DE634F972E7D"
"F0975\sched_callback_tid_context.txt","7152","A5B297D8E4A62F141E0B998300831CADDBD05E28B54B2BFB6FED2664240A7654"
"F0975\trace_node_instances.csv","4644","A12EF0EEB1313373DB19B34C0CA34974CDD3DF56D33CC455C96C50F75790EEC8"
"F0976\cpu_stack_all_frame_tids.txt","1172","2202A62E6010B42909E56854D80BB02906DAA2A9D578F0BA6835871FB3F3102C"
"F0976\cpu_stack_callback_tid.txt","176","68A907E883DB16FC4F09B2C874EAB507221BCCF28935DBAB1B96371C194B08D0"
"F0976\cpu_stack_samples.csv","1644","182DFEFCB7231D7ED7BB8F46974847AC379529D4D809F532101297347F90CADA"
"F0976\extract_window.json","275","3400C8622A833BE41024CDA2FA8E720FC38EA491B6326546D48DBF3607EAD021"
"F0976\frame.csv","4070","1EDCDCABC74B9F86209CF5216378D0509DB87E61F52B79AE1ED4E5CA72C0416B"
"F0976\sched_all_frame_tids_context.txt","11399","714CEB1E70C836166AD39F12619F9B7161C0494D7591476090A9183C9F2AAC28"
"F0976\sched_callback_tid_context.txt","4537","1C30C2E2C9739B309DFA77F8561FB443A6762C37FBF1B6830C2134C1D35C384E"
"F0976\trace_node_instances.csv","4629","F8F3C1435F63B14DDCE95A9C0FB50A408BE1A86965FC3A626F71DF2FC5817FD8"
"F0977\cpu_stack_all_frame_tids.txt","2285","4B2BDBBB1A2737310E9549098636C4620A454CC1B9E8BC19CB6FDACCBFF28629"
"F0977\cpu_stack_callback_tid.txt","180","F67AB259BD13236A3B64E3D383612F4D789AE52D0DFF56E1046AB9074858A027"
"F0977\cpu_stack_samples.csv","2775","23CF84E7C3F1967CEDF0F8C6E7F38BAD7F2D89916DB000C5ACC23F4DC5EEE3DC"
"F0977\extract_window.json","276","8EAE274220D4B6DB4F7F86227CE92A55F00B740EE074519B39B2DDB69CB87257"
"F0977\frame.csv","4099","B361B78E4F5692EC37F630CDE3A777BCA0F30C3563B041E18090B1232A0BE6EA"
"F0977\sched_all_frame_tids_context.txt","28478","09253F1A9CFF04B366BD4D70408AE29AAA91A9F3AA93D22E0DDCA08C632063CE"
"F0977\sched_callback_tid_context.txt","5682","71C849D28497BA770B1BFBBF8D99D6D3858036EFA4F5179417B4D43B1D918344"
"F0977\trace_node_instances.csv","4644","3F69C127F19B39DD750E5D2C8765F897679F6162B79383012FCE9C94C077E993"
"F0978\cpu_stack_all_frame_tids.txt","1193","978CACB6043D7AE572036250B436C3A3BB552F2CCAFBDFE0481CF9BAFEEFDD2B"
"F0978\cpu_stack_callback_tid.txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"F0978\cpu_stack_samples.csv","1754","BBB3DC769D5ABE370CF25FEF6A314008597FE8D3546CFF3B63FAD0521F5FBC27"
"F0978\extract_window.json","275","927ADABFCE34E73149A6876942963C73D16A398D2FCCE35783AACB4AED028FD5"
"F0978\frame.csv","4113","793BD123C6CB25F14A489AB991516A53C7D9B763BD74F0724A44852D4CF62876"
"F0978\sched_all_frame_tids_context.txt","18925","256469B5C1CA95E11DCBCAB22F6E9D7CE5BAA6800AA3923A8C080FDA32A99ECD"
"F0978\sched_callback_tid_context.txt","5317","AD09D8390ECC3730A9D25E1E902395E8B2C567D3708773558159987A7A4E8818"
"F0978\trace_node_instances.csv","4642","5751081BF6A729644F921223792BE0A1EB411B2112E4CE99F761A4209D6EFC3F"
"F0979\cpu_stack_all_frame_tids.txt","2057","0D7AAB1A8D640C5252AF89CE091BC9D3C36D99AA8FDFAB0CA354D83C96650DEE"
"F0979\cpu_stack_callback_tid.txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"F0979\cpu_stack_samples.csv","2410","984A20B0533FA171EA64B6E0817E933759DAC34E4008071919AF438B4B09B2D3"
"F0979\extract_window.json","276","436244FFA352BC5BE26AFF5AFFEC1BF226ADBBE2B127B41BED9E03A37D251E97"
"F0979\frame.csv","4121","6DB357E49D8D5726CCC791465E70FDED75AA89E6AF86316007FCEAC002C3EFC6"
"F0979\sched_all_frame_tids_context.txt","13146","9A4CF50371F6C79EF80DBB69C7C99AB5C5E322048721ED3C0796493D84430958"
"F0979\sched_callback_tid_context.txt","5063","8A9EC4C2863F0787BD928B9E566A5DFF0ED5477FA7CE9265D7C0C12985D72262"
"F0979\trace_node_instances.csv","4644","0445F7DE5B23C43D7B40D963B1AF05875573502F1A2277D41DCE28963B019EDE"
"F0980\cpu_stack_all_frame_tids.txt","678","3409AFEABD4F926BB671DC651244150F5544C431E32BA39A9204B16D7DDAA277"
"F0980\cpu_stack_callback_tid.txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"F0980\cpu_stack_samples.csv","1096","E9D1ABD5F754C65C3C0D6DD0389844B013CDAB53660D8C65352DCA7E9EA4B84C"
"F0980\extract_window.json","276","126A5AADADA74AAB2BF7DC7ECDB90B2D3641BC591801D305409A937EE1F59432"
"F0980\frame.csv","4117","FAF6DBB238C5D1CF4DAF85CA8C6DC8C891BE4B7436277134490A6C3409465D64"
"F0980\sched_all_frame_tids_context.txt","13571","9FDA37F443551579F8F997D15EF7EE5DADC8B23F904B20A65E48F513B6395E6A"
"F0980\sched_callback_tid_context.txt","4387","B73C251DBBB4D7835D63BF46E4799D2A0BDD91187A025CCB0F7DB8E7B6C549B0"
"F0980\trace_node_instances.csv","4652","4847E6064DCE1CFEC4EA3970DB7A24B1DA5EDEA24AC064ED4E27DB587B5E611F"
"frame_summary.csv","8520","ECEBF236F11E2762D10F0FC53E25741D43BD489B77994B4EF392EC98E63FBF64"
"group_1N_1M_2I\clock_calibration.json","1015","413D0F0D7E3A45C59E303EEFAFA08D35A48539A7A929BEECEC77F59251CE0BDD"
"group_1N_1M_2I\frame_summary.csv","1731","E635FDFCCE65252C272B2356F0E1D588E84E6F1603E95BB341ABF3DE47E688AC"
"group_1N_1M_2I\matching_frames_coverage_audit.csv","4830","7B1F0E67DD0B98EEA73D9C4404A64205B5DDF15286C69101A9A00EEC90458F4C"
"group_1N_1M_2I\matching_frames_summary.csv","1969","96B536974B4396B3772E37B2775F84CB3803A18019CD12BD59FC3221574D1509"
"group_1N_1M_2I\selected_frames.csv","18053","B79B8AB9D45660297AD57038C8FC6645C0A25C89C1BC6A96B96F0363E7BBECBC"
"group_1N_1M_2I\worker_gantt\model_sched_summary.csv","1984","F5F8F8E16382137E4E1BB479B690BB71ACC1782B2CC1845DC26E6243704FF771"
"group_1N_1M_2I\worker_gantt\validation.json","5370","331167331887ADFF606843740B9EDA40E47365B766579AD47617DA87E62B395E"
"group_1N_1M_2I\worker_gantt\worker_blocked_intervals.csv","4345","8EAD19C5C8C906E16D81B612CBBB097EE887EBAE3B41E5499AB880E951CD9947"
"group_1N_1M_2I\worker_gantt\worker_cpu_residency_heatmap.png","87681","9E49626E1F4C62B6E79A4F52B26399693D8042282133EA4B3AA6767009E118FA"
"group_1N_1M_2I\worker_gantt\worker_cpu_residency.csv","877","7AF96DC639BC93C6DE9A66C60867E53D17735D0EBA338DC6CB444969C7A587A5"
"group_1N_1M_2I\worker_gantt\worker_model_scheduler_gantt.png","193645","91939D0268248DEDE6E3BFDC9E8C4D764A9B3598D729CE7B0E89F86CAA2EB944"
"group_1N_1M_2I\worker_gantt\worker_sched_summary.csv","3321","8A87DC101708F62FC9E9872AE5D352A17BC2CDFD51524218DD6F12951EB1CE16"
"group_1N_1M_2I\worker_gantt\worker_sched_timeline.csv","15932","7CA59B23C42AD13ADB66E1A64BFEBEE777D10558E8359CE99EBB3023C8BA69B9"
"group_1N_1M_2I\worker_gantt\worker_stack_samples.csv","1406","568F25FAC49A557A59936CCF3B8E01AA474C17E74A8B171621636C86F430AD23"
"group_7N_7M_17I\clock_calibration.json","1015","413D0F0D7E3A45C59E303EEFAFA08D35A48539A7A929BEECEC77F59251CE0BDD"
"group_7N_7M_17I\frame_summary.csv","2389","B9FCCD72F60F463A96996BB138DE4A483C2FFD85D2E3FE97D9080A87B99141F6"
"group_7N_7M_17I\matching_frames_coverage_audit.csv","2989","D2F31FECAA671779CC12F5005F3819C2AB56314A5EEEF080506C7D21FD539DFB"
"group_7N_7M_17I\matching_frames_summary.csv","2989","D2F31FECAA671779CC12F5005F3819C2AB56314A5EEEF080506C7D21FD539DFB"
"group_7N_7M_17I\selected_frames.csv","23916","E7DAE16B0D5495E21DC70F77F01C22F1515023579F120AB0EE800EB2882473E8"
"group_7N_7M_17I\worker_gantt\model_sched_summary.csv","19546","29F6DCEBF774A4F5CAC4E88AF2D7E28E05926C3B738F7DDD1FC6EC5F587AB16D"
"group_7N_7M_17I\worker_gantt\validation.json","8530","E25D5638C2C327978C0D08E4F423C10E0B8FE5BD147467A12CB3B22F9C6CEF8E"
"group_7N_7M_17I\worker_gantt\worker_blocked_intervals.csv","886817","FB895F94B79668D23CE9D7175FF26DF707956DFFA98C5C2B1638B30CB6E06B8F"
"group_7N_7M_17I\worker_gantt\worker_cpu_residency_heatmap.png","598614","9AD830CBB4C4C4616E1DB74E60765C51FF436DE7756ED2D68B5484CFE9236D03"
"group_7N_7M_17I\worker_gantt\worker_cpu_residency.csv","17265","BACD850B4A81F73D0DBFF14E0EA8F39CF01765E7B869E800770EF7079068EB63"
"group_7N_7M_17I\worker_gantt\worker_model_scheduler_gantt.png","637573","2913737382E9E181B2C57BF46856F1B66BB6889AD4A2515B0CA7A55899EAE595"
"group_7N_7M_17I\worker_gantt\worker_sched_summary.csv","18813","234AE19A05B05519C5CDE685AC9799E36D852974FC967CD10A3A780850344333"
"group_7N_7M_17I\worker_gantt\worker_sched_timeline.csv","2512068","B8BD39C3FB4235404524E9B280C2ACBF796CF96D687E3716325ACA55B5C6F893"
"group_7N_7M_17I\worker_gantt\worker_stack_samples.csv","54573","E6AEB6E99C35AAA1F289DE62F120D4D2F5AD92BE9B1C5FD3BFB38FED5FFBF66B"
"group_7N_7M_18I\clock_calibration.json","1015","413D0F0D7E3A45C59E303EEFAFA08D35A48539A7A929BEECEC77F59251CE0BDD"
"group_7N_7M_18I\frame_summary.csv","2124","95013558BB4BF98718C307863F4B481D4D0DC93EC1DD5836E12C727A988A950F"
"group_7N_7M_18I\matching_frames_coverage_audit.csv","3242","8AD5BA1445EC47B74E76A204E9F1100347AEBAD125337B0D4260B5554F0E860C"
"group_7N_7M_18I\matching_frames_summary.csv","2640","AAEF2650DA4A33CD92006940C1B62A9EDCA95D798E3152C4F6C8BDF7774268F2"
"group_7N_7M_18I\selected_frames.csv","21062","3F0BD7C04B82A43D1D38FCCCE299D5612EC0975B157150F5A9783D9D14270AAD"
"group_7N_7M_18I\worker_gantt\model_sched_summary.csv","16986","DDCBE1936E1839D95AE512FEC9DC22403A8DAF4D0006CD19A18860289817D2E5"
"group_7N_7M_18I\worker_gantt\validation.json","7654","E8544EEB05049BA443A462A9E84365DF379F85B521FBEA1DBF4A4AAC9046DE00"
"group_7N_7M_18I\worker_gantt\worker_blocked_intervals.csv","636774","F2E5FAED91142C01897B2AD11DF8A106BD61A9FD57238CEE60724672559522C8"
"group_7N_7M_18I\worker_gantt\worker_cpu_residency_heatmap.png","475585","B186AD3369F8C5B9E2DD227CEE92AD9F3AA707B682F16E956694CAC4329BBE62"
"group_7N_7M_18I\worker_gantt\worker_cpu_residency.csv","12020","5BA57E5FA40146487ECE12EEBE7CF4E4F4D31F9A30CE971E585460DEF8984EF6"
"group_7N_7M_18I\worker_gantt\worker_model_scheduler_gantt.png","577419","66DE2FB4461F1A617925F796DC256EF15670A27BDBB989FE1418C66582715E77"
"group_7N_7M_18I\worker_gantt\worker_sched_summary.csv","16428","1FAFA5278D49C8A928467CF68F24699A29A9AE15F355853CE26494023EAC15A1"
"group_7N_7M_18I\worker_gantt\worker_sched_timeline.csv","1800016","EDFD98074CEE493A446397000B38A71342AE92100E0F6DEE50B6389C296213C1"
"group_7N_7M_18I\worker_gantt\worker_stack_samples.csv","44792","179E99164D8657F8F14A420C402C6648E891286558E55FC38EA56FC6C8F79AAA"
"group_8N_8M_21I\clock_calibration.json","1015","413D0F0D7E3A45C59E303EEFAFA08D35A48539A7A929BEECEC77F59251CE0BDD"
"group_8N_8M_21I\frame_summary.csv","2272","7A20A723BFD63525C7B295150B974F628ED2B25EB874EC6E22DF5DC7E7DE0744"
"group_8N_8M_21I\matching_frames_coverage_audit.csv","5018","49206E4B3C4379DAA588A6C3486A0478D595BC8C942362B12C9AFCA8C378DBC6"
"group_8N_8M_21I\matching_frames_summary.csv","2858","E030AEF656B069823EACC85466EABE5B3D48428BFB784E1B4F4BBF52C01C7746"
"group_8N_8M_21I\selected_frames.csv","22422","A8A6A45DDF9B4DC3E8052A1E6ED69DB0A509CFE648C79C3FA13B0CF54143F799"
"group_8N_8M_21I\worker_gantt\model_sched_summary.csv","21204","79B0EEF52BFFB4765DF7C7A3D0E093BD6DFF78EF2603D4591A2DEEE9B25ABA38"
"group_8N_8M_21I\worker_gantt\validation.json","8074","180C79DD66232A3BD9080FDBC259163599FFD6E74DEBA61BFB5B49E50F92B026"
"group_8N_8M_21I\worker_gantt\worker_blocked_intervals.csv","888681","9430B5E4A35201E469B21BFA72BF0F2F8321D77BC16CFFD0C557A2072F5E7440"
"group_8N_8M_21I\worker_gantt\worker_cpu_residency_heatmap.png","518803","E8C7CA72BAFD045F62943BE4A3C867CFFCF2F144CF7B39D3FB2EFA7075FA476C"
"group_8N_8M_21I\worker_gantt\worker_cpu_residency.csv","14234","4FC4D8815ADA71E5534BF63A5281221E074D7076905BFB4228D084F05534EFA4"
"group_8N_8M_21I\worker_gantt\worker_model_scheduler_gantt.png","625072","55826CD26ED7D34DEA12CF93F6D80BB9B0E2C7F2FE95F96811AB9A01AB614183"
"group_8N_8M_21I\worker_gantt\worker_sched_summary.csv","17881","74E9506A28FF939B7C80302F3DC738D3605F5D87F5A666D4B77B24B9848BFBF6"
"group_8N_8M_21I\worker_gantt\worker_sched_timeline.csv","2712373","C253FE4433A9A52E0B4F2E4E070271C5DFC1EA0B89681B3F2604AA5BB5283519"
"group_8N_8M_21I\worker_gantt\worker_stack_samples.csv","61589","7EF7F6E3412CEA22AC14F66CDA9C840013E2C4378787F62A024A17D95ED3604E"
"group_9N_9M_22I\clock_calibration.json","1015","413D0F0D7E3A45C59E303EEFAFA08D35A48539A7A929BEECEC77F59251CE0BDD"
"group_9N_9M_22I\frame_summary.csv","1425","ACAAD2108338F2984F71B21F9E38AE3D153E239B8EEA653C12C966DDD3C74AC5"
"group_9N_9M_22I\matching_frames_coverage_audit.csv","1820","741BCFD189BB3FFB506B6FB0AD7A71EFE7F43EFCCE7666F6715DBF12CC0509AA"
"group_9N_9M_22I\matching_frames_summary.csv","1820","741BCFD189BB3FFB506B6FB0AD7A71EFE7F43EFCCE7666F6715DBF12CC0509AA"
"group_9N_9M_22I\selected_frames.csv","14683","6A0105F9BFA7305D9F2D173616B8EF426CF9E60F8492A478CF80D7ED0E2125E2"
"group_9N_9M_22I\worker_gantt\model_sched_summary.csv","13875","976424C324627A3879D12DFFA23861EFA9950105682DAE541E23C075091A2A42"
"group_9N_9M_22I\worker_gantt\validation.json","5196","6FB6032446AF2FCA86B2061CE8704AAD2E2B9F3F1D406D4A5E66DD2BFB596711"
"group_9N_9M_22I\worker_gantt\worker_blocked_intervals.csv","494208","91DBEFB0EDFCCE9C131982A210F6A19890F8B8751B3BB2AA17E07373FC9C016D"
"group_9N_9M_22I\worker_gantt\worker_cpu_residency_heatmap.png","322984","AF5A7C22AA43B6648C71EC503FCFABD19687BD210D57C63775F30EE481A832CB"
"group_9N_9M_22I\worker_gantt\worker_cpu_residency.csv","8556","A514E918881A84A9D7AA0CB7572D91D3CD74407930DC9CB7A9FA2C7E9EAADF9D"
"group_9N_9M_22I\worker_gantt\worker_model_scheduler_gantt.png","382908","5DCBB4E5113530AEE7ED0AC75D0E471CFF936BB1C008F205E583C76F217F4B66"
"group_9N_9M_22I\worker_gantt\worker_sched_summary.csv","10689","EAC1B790F67368912B21CC6309F272B3B44A483085DE5747E7315CD3ACAA6309"
"group_9N_9M_22I\worker_gantt\worker_sched_timeline.csv","1474783","E2FBF69BE9F98DFF677C20E90545E352A02194C19036CDBBC6290CD1B4ED9727"
"group_9N_9M_22I\worker_gantt\worker_stack_samples.csv","43842","00D83A1E27ECFFF13FBC3606BA3E66C6683B10A1586B431D4AB19A7DE643B279"
"group_9N_9M_23I\clock_calibration.json","1015","413D0F0D7E3A45C59E303EEFAFA08D35A48539A7A929BEECEC77F59251CE0BDD"
"group_9N_9M_23I\frame_summary.csv","1548","7F99D843304D028D12A9C4C35AD25B7094342FD34E72A1E3EE81CEF5FD4DADF3"
"group_9N_9M_23I\matching_frames_coverage_audit.csv","1976","D98F79BFAAC0745D02098FE5B3297639CB9959C5AC7CE5BA02398E32699BE0E5"
"group_9N_9M_23I\matching_frames_summary.csv","1976","D98F79BFAAC0745D02098FE5B3297639CB9959C5AC7CE5BA02398E32699BE0E5"
"group_9N_9M_23I\selected_frames.csv","15723","774C04019E46231EA213CDA290FBB0986EEFE6AB8E323517F992DBF87212F03D"
"group_9N_9M_23I\worker_gantt\model_sched_summary.csv","14965","7CD815BF86E5C3344450909C6897CD5AABC86288940019772EBD4C3325A66033"
"group_9N_9M_23I\worker_gantt\validation.json","5618","A677E684A5B284BB169AD92FF0F6D659886471353876FE0962E57465C90D7121"
"group_9N_9M_23I\worker_gantt\worker_blocked_intervals.csv","552151","9897C9D4DD1144C9F7D165BC72BBB84AA172AAF5C6CE844F58C833E813D62784"
"group_9N_9M_23I\worker_gantt\worker_cpu_residency_heatmap.png","329693","F38EE8CEF41956450955FDFC52A1FE87F31880B183B48678FD2D24504D342530"
"group_9N_9M_23I\worker_gantt\worker_cpu_residency.csv","7959","00E53ABC16F7FBEC1B5CED1AD5FF8D169CD84F7B92400A6333E4DAD359D5B84A"
"group_9N_9M_23I\worker_gantt\worker_model_scheduler_gantt.png","422389","2C977B797AA3BB88E508D9CEE59596AB36F91D2E62B83F60C8502497C13B4511"
"group_9N_9M_23I\worker_gantt\worker_sched_summary.csv","11574","A041AFB7EC3C61AEFC03F992D6B34D6543D1A18EF138EF722E500B8A581677D7"
"group_9N_9M_23I\worker_gantt\worker_sched_timeline.csv","1661268","FF801C1F311E03EFE507B8BE101FF95E354D180AF2C309330CAAC0900D4D167A"
"group_9N_9M_23I\worker_gantt\worker_stack_samples.csv","41541","0F3229935F0532FC2A34992E1277DFCE66812E83BDCF429E2F6807FD151F43D3"
"group_coverage_summary.csv","548","7B10C77CDD236C4C7B7CA5E201334DB64D12411EC45E54CA57865D9A840833F8"
"README.md","2619","762F947F0DEB73F56B6C94D98AE0883BFAAE3802DF6C52B38194732B03C26343"
"sched_cache_provenance.json","233","F0DE0F2DBABE25921F1B998233EF930FBD2110F7D84A0B579657F00F87658B05"
"sched_relevant_calibration_context.txt","57786372","0C56A2C442C5496A32478D9C6080D7984C21E6187208E3466002C568383A548E"
"selected_frames_union.csv","98609","1D5B157DEF96EDF9AFC15C534841260226976748CB6781F29C45AD20A9C62ABE"
"tid_mapping.csv","4507","CA849DF6CC927DCC78F4A4E85D2FF08C97C723EDD889200B958ED1715B2722C4"
